,day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
27955,-1.0,698800.0,PINA_COLADAS,15062.0,26.0,15061.0,70.0,,,15064.0,26.0,15065.0,70.0,,,15063.0,-81414.0
27958,-1.0,698900.0,PINA_COLADAS,15061.0,100.0,,,,,15064.0,100.0,,,,,15062.5,-80760.0
27960,-1.0,699000.0,PINA_COLADAS,15057.0,94.0,,,,,15060.0,94.0,,,,,15058.5,-73786.0
27964,-1.0,699100.0,PINA_COLADAS,15060.0,82.0,,,,,15063.0,82.0,,,,,15061.5,-78374.0
27970,-1.0,699200.0,PINA_COLADAS,15062.0,88.0,,,,,15065.0,88.0,,,,,15063.5,-82224.0
27974,-1.0,699300.0,PINA_COLADAS,15062.0,92.0,,,,,15065.0,92.0,,,,,15063.5,-82624.0
27976,-1.0,699400.0,PINA_COLADAS,15063.0,86.0,,,,,15066.0,86.0,,,,,15064.5,-84452.0
27980,-1.0,699500.0,PINA_COLADAS,15063.0,29.0,15062.0,72.0,,,15066.0,101.0,,,,,15064.5,-83484.0
27986,-1.0,699600.0,PINA_COLADAS,15063.0,91.0,,,,,15066.0,91.0,,,,,15064.5,-84316.0
27990,-1.0,699700.0,PINA_COLADAS,15066.0,100.0,,,,,15069.0,100.0,,,,,15067.5,-89644.0
27992,-1.0,699800.0,PINA_COLADAS,15068.0,89.0,,,,,15071.0,89.0,,,,,15069.5,-93346.0
27996,-1.0,699900.0,PINA_COLADAS,15065.0,100.0,,,,,15068.0,30.0,15069.0,70.0,,,15066.5,-88344.0
28002,-1.0,700000.0,PINA_COLADAS,15067.0,34.0,15066.0,62.0,,,15070.0,96.0,,,,,15068.5,-90600.0
28005,-1.0,700100.0,PINA_COLADAS,15070.0,34.0,15069.0,68.0,,,15072.0,34.0,15073.0,68.0,,,15071.0,-95580.0
28008,-1.0,700200.0,PINA_COLADAS,15072.0,31.0,15071.0,75.0,,,15075.0,106.0,,,,,15073.5,-99376.0
28012,-1.0,700300.0,PINA_COLADAS,15076.0,99.0,,,,,15079.0,36.0,15080.0,63.0,,,15077.5,-107736.0
28017,-1.0,700400.0,PINA_COLADAS,15075.0,91.0,,,,,15078.0,91.0,,,,,15076.5,-105672.0
28021,-1.0,700500.0,PINA_COLADAS,15075.0,95.0,,,,,15076.0,32.0,15078.0,95.0,,,15075.5,-104878.0
28024,-1.0,700600.0,PINA_COLADAS,15074.0,97.0,,,,,15077.0,36.0,15078.0,61.0,,,15075.5,-104228.0
28028,-1.0,700700.0,PINA_COLADAS,15073.0,89.0,,,,,15076.0,89.0,,,,,15074.5,-101408.0
28033,-1.0,700800.0,PINA_COLADAS,15074.0,89.0,,,,,15075.0,27.0,15077.0,89.0,,,15074.5,-103250.0
28037,-1.0,700900.0,PINA_COLADAS,15072.0,74.0,,,,,15075.0,22.0,15076.0,52.0,,,15073.5,-100696.0
28042,-1.0,701000.0,PINA_COLADAS,15069.0,86.0,,,,,15072.0,86.0,,,,,15070.5,-94704.0
28045,-1.0,701100.0,PINA_COLADAS,15072.0,69.0,,,,,15073.0,11.0,15075.0,22.0,15076.0,69.0,15072.5,-100870.0
28051,-1.0,701200.0,PINA_COLADAS,15074.0,88.0,,,,,15077.0,88.0,,,,,15075.5,-103902.0
28053,-1.0,701300.0,PINA_COLADAS,15074.0,96.0,,,,,15077.0,96.0,,,,,15075.5,-103910.0
28057,-1.0,701400.0,PINA_COLADAS,15074.0,87.0,,,,,15077.0,87.0,,,,,15075.5,-103610.0
28061,-1.0,701500.0,PINA_COLADAS,15072.0,109.0,,,,,15075.0,109.0,,,,,15073.5,-100120.0
28067,-1.0,701600.0,PINA_COLADAS,15073.0,97.0,,,,,15076.0,97.0,,,,,15074.5,-101428.0
28069,-1.0,701700.0,PINA_COLADAS,15073.0,90.0,,,,,15076.0,90.0,,,,,15074.5,-102070.0
28073,-1.0,701800.0,PINA_COLADAS,15069.0,89.0,,,,,15072.0,89.0,,,,,15070.5,-94848.0
28077,-1.0,701900.0,PINA_COLADAS,15070.0,72.0,,,,,15073.0,72.0,,,,,15071.5,-96464.0
28083,-1.0,702000.0,PINA_COLADAS,15070.0,95.0,,,,,15073.0,95.0,,,,,15071.5,-96936.0
28086,-1.0,702100.0,PINA_COLADAS,15072.0,106.0,,,,,15075.0,106.0,,,,,15073.5,-100140.0
28088,-1.0,702200.0,PINA_COLADAS,15069.0,101.0,,,,,15070.0,34.0,15072.0,101.0,,,15069.5,-94662.0
28093,-1.0,702300.0,PINA_COLADAS,15067.0,89.0,,,,,15070.0,89.0,,,,,15068.5,-90938.0
28098,-1.0,702400.0,PINA_COLADAS,15066.0,27.0,15065.0,71.0,,,15068.0,27.0,15069.0,71.0,,,15067.0,-88548.0
28101,-1.0,702500.0,PINA_COLADAS,15071.0,109.0,,,,,15074.0,109.0,,,,,15072.5,-98074.0
28104,-1.0,702600.0,PINA_COLADAS,15073.0,20.0,15072.0,74.0,,,15075.0,20.0,15076.0,74.0,,,15074.0,-100786.0
28109,-1.0,702700.0,PINA_COLADAS,15074.0,89.0,,,,,15077.0,89.0,,,,,15075.5,-103520.0
28114,-1.0,702800.0,PINA_COLADAS,15076.0,24.0,15075.0,58.0,,,15079.0,82.0,,,,,15077.5,-106534.0
28118,-1.0,702900.0,PINA_COLADAS,15075.0,71.0,,,,,15078.0,71.0,,,,,15076.5,-105232.0
28120,-1.0,703000.0,PINA_COLADAS,15076.0,104.0,,,,,15079.0,104.0,,,,,15077.5,-107116.0
28126,-1.0,703100.0,PINA_COLADAS,15074.0,93.0,,,,,15077.0,93.0,,,,,15075.5,-103856.0
28130,-1.0,703200.0,PINA_COLADAS,15075.0,25.0,15074.0,65.0,,,15077.0,25.0,15078.0,65.0,,,15076.0,-104664.0
28135,-1.0,703300.0,PINA_COLADAS,15073.0,90.0,,,,,15076.0,39.0,15077.0,51.0,,,15074.5,-102474.0
28136,-1.0,703400.0,PINA_COLADAS,15074.0,103.0,,,,,15077.0,36.0,15078.0,67.0,,,15075.5,-104284.0
28142,-1.0,703500.0,PINA_COLADAS,15074.0,81.0,,,,,15077.0,81.0,,,,,15075.5,-103954.0
28146,-1.0,703600.0,PINA_COLADAS,15071.0,104.0,,,,,15074.0,104.0,,,,,15072.5,-98428.0
28150,-1.0,703700.0,PINA_COLADAS,15071.0,105.0,,,,,15074.0,105.0,,,,,15072.5,-98340.0
28152,-1.0,703800.0,PINA_COLADAS,15072.0,89.0,,,,,15075.0,89.0,,,,,15073.5,-100138.0
28158,-1.0,703900.0,PINA_COLADAS,15072.0,76.0,,,,,15075.0,22.0,15076.0,54.0,,,15073.5,-100776.0
28162,-1.0,704000.0,PINA_COLADAS,15072.0,83.0,,,,,15075.0,30.0,15076.0,53.0,,,15073.5,-100640.0
28166,-1.0,704100.0,PINA_COLADAS,15076.0,15.0,15074.0,98.0,,,15077.0,98.0,,,,,15076.5,-103662.0
28168,-1.0,704200.0,PINA_COLADAS,15075.0,94.0,,,,,15078.0,94.0,,,,,15076.5,-105286.0
28175,-1.0,704300.0,PINA_COLADAS,15072.0,90.0,,,,,15075.0,90.0,,,,,15073.5,-99722.0
28178,-1.0,704400.0,PINA_COLADAS,15074.0,91.0,,,,,15077.0,26.0,15078.0,65.0,,,15075.5,-104388.0
28181,-1.0,704500.0,PINA_COLADAS,15075.0,103.0,,,,,15078.0,103.0,,,,,15076.5,-105006.0
28184,-1.0,704600.0,PINA_COLADAS,15077.0,25.0,15076.0,75.0,,,15079.0,25.0,15080.0,75.0,,,15078.0,-107988.0
28189,-1.0,704700.0,PINA_COLADAS,15075.0,96.0,,,,,15078.0,23.0,15079.0,73.0,,,15076.5,-106064.0
28194,-1.0,704800.0,PINA_COLADAS,15080.0,12.0,15078.0,90.0,,,15081.0,90.0,,,,,15080.5,-110500.0
28197,-1.0,704900.0,PINA_COLADAS,15077.0,83.0,,,,,15080.0,26.0,15081.0,57.0,,,15078.5,-109596.0
28200,-1.0,705000.0,PINA_COLADAS,15074.0,39.0,15073.0,61.0,,,15077.0,100.0,,,,,15075.5,-103026.0
28205,-1.0,705100.0,PINA_COLADAS,15075.0,38.0,15074.0,60.0,,,15077.0,38.0,15078.0,60.0,,,15076.0,-104624.0
28210,-1.0,705200.0,PINA_COLADAS,15074.0,97.0,,,,,15077.0,97.0,,,,,15075.5,-103494.0
28213,-1.0,705300.0,PINA_COLADAS,15077.0,94.0,,,,,15080.0,94.0,,,,,15078.5,-108870.0
28216,-1.0,705400.0,PINA_COLADAS,15076.0,30.0,15075.0,60.0,,,15079.0,90.0,,,,,15077.5,-106544.0
28223,-1.0,705500.0,PINA_COLADAS,15072.0,103.0,,,,,15075.0,103.0,,,,,15073.5,-99758.0
28227,-1.0,705600.0,PINA_COLADAS,15072.0,107.0,,,,,15075.0,107.0,,,,,15073.5,-100360.0
28231,-1.0,705700.0,PINA_COLADAS,15073.0,35.0,15072.0,52.0,,,15076.0,87.0,,,,,15074.5,-101158.0
28233,-1.0,705800.0,PINA_COLADAS,15074.0,24.0,15073.0,63.0,,,15076.0,24.0,15077.0,63.0,,,15075.0,-102852.0
28239,-1.0,705900.0,PINA_COLADAS,15073.0,22.0,15072.0,54.0,,,15075.0,22.0,15076.0,54.0,,,15074.0,-101056.0
28243,-1.0,706000.0,PINA_COLADAS,15076.0,91.0,,,,,15079.0,91.0,,,,,15077.5,-107030.0
28247,-1.0,706100.0,PINA_COLADAS,15077.0,32.0,15076.0,50.0,,,15079.0,32.0,15080.0,50.0,,,15078.0,-108002.0
28249,-1.0,706200.0,PINA_COLADAS,15076.0,96.0,,,,,15079.0,96.0,,,,,15077.5,-106726.0
28255,-1.0,706300.0,PINA_COLADAS,15078.0,83.0,,,,,15081.0,24.0,15082.0,59.0,,,15079.5,-111566.0
28259,-1.0,706400.0,PINA_COLADAS,15077.0,97.0,,,,,15080.0,37.0,15081.0,60.0,,,15078.5,-109712.0
28263,-1.0,706500.0,PINA_COLADAS,15077.0,25.0,15076.0,52.0,,,15079.0,25.0,15080.0,52.0,,,15078.0,-108200.0
28266,-1.0,706600.0,PINA_COLADAS,15075.0,33.0,15074.0,61.0,,,15077.0,33.0,15078.0,61.0,,,15076.0,-104392.0
28271,-1.0,706700.0,PINA_COLADAS,15075.0,83.0,,,,,15078.0,83.0,,,,,15076.5,-105542.0
28272,-1.0,706800.0,PINA_COLADAS,15074.0,91.0,,,,,15077.0,91.0,,,,,15075.5,-103682.0
28276,-1.0,706900.0,PINA_COLADAS,15073.0,32.0,15072.0,61.0,,,15075.0,32.0,15076.0,61.0,,,15074.0,-100718.0
28281,-1.0,707000.0,PINA_COLADAS,15070.0,86.0,,,,,15073.0,86.0,,,,,15071.5,-96800.0
28287,-1.0,707100.0,PINA_COLADAS,15068.0,88.0,,,,,15071.0,88.0,,,,,15069.5,-92808.0
28288,-1.0,707200.0,PINA_COLADAS,15070.0,90.0,,,,,15073.0,90.0,,,,,15071.5,-96838.0
28292,-1.0,707300.0,PINA_COLADAS,15073.0,75.0,,,,,15076.0,75.0,,,,,15074.5,-101964.0
28298,-1.0,707400.0,PINA_COLADAS,15076.0,37.0,15075.0,51.0,,,15078.0,37.0,15079.0,51.0,,,15077.0,-106240.0
28302,-1.0,707500.0,PINA_COLADAS,15074.0,24.0,15073.0,64.0,,,15076.0,24.0,15077.0,64.0,,,15075.0,-102588.0
28304,-1.0,707600.0,PINA_COLADAS,15075.0,87.0,,,,,15078.0,87.0,,,,,15076.5,-105918.0
28308,-1.0,707700.0,PINA_COLADAS,15076.0,101.0,,,,,15079.0,101.0,,,,,15077.5,-107300.0
28314,-1.0,707800.0,PINA_COLADAS,15076.0,32.0,15075.0,33.0,15074.0,58.0,15078.0,91.0,,,,,15077.0,-104780.0
28318,-1.0,707900.0,PINA_COLADAS,15074.0,90.0,,,,,15077.0,37.0,15078.0,53.0,,,15075.5,-104200.0
28320,-1.0,708000.0,PINA_COLADAS,15077.0,35.0,15076.0,29.0,15075.0,57.0,15079.0,86.0,,,,,15078.0,-106690.0
28324,-1.0,708100.0,PINA_COLADAS,15078.0,96.0,,,,,15081.0,96.0,,,,,15079.5,-110540.0
28330,-1.0,708200.0,PINA_COLADAS,15080.0,29.0,15079.0,75.0,,,15083.0,104.0,,,,,15081.5,-113774.0
28334,-1.0,708300.0,PINA_COLADAS,15081.0,101.0,,,,,15084.0,101.0,,,,,15082.5,-116380.0
28336,-1.0,708400.0,PINA_COLADAS,15081.0,86.0,,,,,15084.0,86.0,,,,,15082.5,-116460.0
28340,-1.0,708500.0,PINA_COLADAS,15080.0,99.0,,,,,15083.0,99.0,,,,,15081.5,-114340.0
28346,-1.0,708600.0,PINA_COLADAS,15079.0,107.0,,,,,15082.0,107.0,,,,,15080.5,-113036.0
28350,-1.0,708700.0,PINA_COLADAS,15077.0,98.0,,,,,15080.0,98.0,,,,,15078.5,-109282.0
28353,-1.0,708800.0,PINA_COLADAS,15078.0,104.0,,,,,15081.0,104.0,,,,,15079.5,-110482.0
28356,-1.0,708900.0,PINA_COLADAS,15084.0,95.0,,,,,15087.0,95.0,,,,,15085.5,-122016.0
28361,-1.0,709000.0,PINA_COLADAS,15085.0,105.0,,,,,15088.0,105.0,,,,,15086.5,-123598.0
28365,-1.0,709100.0,PINA_COLADAS,15087.0,98.0,,,,,15090.0,98.0,,,,,15088.5,-127336.0
28368,-1.0,709200.0,PINA_COLADAS,15089.0,34.0,15088.0,71.0,,,15091.0,34.0,15092.0,71.0,,,15090.0,-129746.0
28372,-1.0,709300.0,PINA_COLADAS,15094.0,22.0,15093.0,64.0,,,15097.0,86.0,,,,,15095.5,-139238.0
28377,-1.0,709400.0,PINA_COLADAS,15094.0,26.0,15093.0,55.0,,,15097.0,81.0,,,,,15095.5,-139142.0
28381,-1.0,709500.0,PINA_COLADAS,15095.0,88.0,,,,,15098.0,88.0,,,,,15096.5,-141294.0
28384,-1.0,709600.0,PINA_COLADAS,15095.0,21.0,15094.0,53.0,,,15098.0,74.0,,,,,15096.5,-140944.0
28388,-1.0,709700.0,PINA_COLADAS,15095.0,22.0,15094.0,63.0,,,15097.0,22.0,15098.0,63.0,,,15096.0,-140890.0
28393,-1.0,709800.0,PINA_COLADAS,15097.0,37.0,15096.0,60.0,,,15100.0,97.0,,,,,15098.5,-144610.0
28398,-1.0,709900.0,PINA_COLADAS,15096.0,24.0,15095.0,71.0,,,15098.0,24.0,15099.0,71.0,,,15097.0,-142672.0
28402,-1.0,710000.0,PINA_COLADAS,15096.0,99.0,,,,,15099.0,99.0,,,,,15097.5,-143272.0
28405,-1.0,710100.0,PINA_COLADAS,15096.0,84.0,,,,,15099.0,84.0,,,,,15097.5,-143982.0
28411,-1.0,710200.0,PINA_COLADAS,15095.0,31.0,15094.0,62.0,,,15098.0,93.0,,,,,15096.5,-141062.0
28413,-1.0,710300.0,PINA_COLADAS,15097.0,77.0,,,,,15100.0,77.0,,,,,15098.5,-144918.0
28417,-1.0,710400.0,PINA_COLADAS,15102.0,87.0,,,,,15105.0,87.0,,,,,15103.5,-154856.0
28421,-1.0,710500.0,PINA_COLADAS,15104.0,88.0,,,,,15107.0,88.0,,,,,15105.5,-158354.0
28427,-1.0,710600.0,PINA_COLADAS,15107.0,40.0,15106.0,70.0,,,15108.0,31.0,15109.0,40.0,15110.0,70.0,15107.5,-162592.0
28429,-1.0,710700.0,PINA_COLADAS,15108.0,92.0,,,,,15111.0,92.0,,,,,15109.5,-165266.0
28433,-1.0,710800.0,PINA_COLADAS,15109.0,28.0,15108.0,73.0,,,15112.0,101.0,,,,,15110.5,-166376.0
28437,-1.0,710900.0,PINA_COLADAS,15109.0,83.0,,,,,15110.0,25.0,15112.0,83.0,,,15109.5,-167284.0
28442,-1.0,711000.0,PINA_COLADAS,15108.0,91.0,,,,,15111.0,27.0,15112.0,64.0,,,15109.5,-165822.0
28446,-1.0,711100.0,PINA_COLADAS,15109.0,99.0,,,,,15112.0,99.0,,,,,15110.5,-167442.0
28448,-1.0,711200.0,PINA_COLADAS,15109.0,94.0,,,,,15110.0,27.0,15112.0,27.0,15113.0,67.0,15109.5,-167666.0
28453,-1.0,711300.0,PINA_COLADAS,15106.0,86.0,,,,,15109.0,23.0,15110.0,63.0,,,15107.5,-162168.0
28458,-1.0,711400.0,PINA_COLADAS,15109.0,91.0,,,,,15112.0,91.0,,,,,15110.5,-167476.0
28461,-1.0,711500.0,PINA_COLADAS,15106.0,108.0,,,,,15109.0,108.0,,,,,15107.5,-161110.0
28464,-1.0,711600.0,PINA_COLADAS,15108.0,37.0,15107.0,69.0,,,15110.0,37.0,15111.0,69.0,,,15109.0,-164158.0
28469,-1.0,711700.0,PINA_COLADAS,15107.0,20.0,15106.0,58.0,,,15110.0,78.0,,,,,15108.5,-162706.0
28474,-1.0,711800.0,PINA_COLADAS,15104.0,26.0,15103.0,93.0,,,15106.0,30.0,15107.0,63.0,,,15105.0,-156674.0
28478,-1.0,711900.0,PINA_COLADAS,15102.0,35.0,15101.0,84.0,,,15104.0,84.0,,,,,15103.0,-152810.0
28480,-1.0,712000.0,PINA_COLADAS,15099.0,77.0,,,,,15102.0,20.0,15103.0,57.0,,,15100.5,-149576.0
28487,-1.0,712100.0,PINA_COLADAS,15098.0,103.0,,,,,15101.0,103.0,,,,,15099.5,-147402.0
28490,-1.0,712200.0,PINA_COLADAS,15104.0,98.0,,,,,15107.0,34.0,15108.0,64.0,,,15105.5,-158676.0
28494,-1.0,712300.0,PINA_COLADAS,15101.0,20.0,15100.0,60.0,,,15104.0,80.0,,,,,15102.5,-151892.0
28496,-1.0,712400.0,PINA_COLADAS,15103.0,83.0,,,,,15106.0,83.0,,,,,15104.5,-156648.0
28502,-1.0,712500.0,PINA_COLADAS,15104.0,102.0,,,,,15107.0,102.0,,,,,15105.5,-157918.0
28506,-1.0,712600.0,PINA_COLADAS,15104.0,104.0,,,,,15107.0,104.0,,,,,15105.5,-158398.0
28510,-1.0,712700.0,PINA_COLADAS,15102.0,83.0,,,,,15105.0,83.0,,,,,15103.5,-153814.0
28512,-1.0,712800.0,PINA_COLADAS,15101.0,29.0,15100.0,55.0,,,15103.0,29.0,15104.0,55.0,,,15102.0,-151606.0
28518,-1.0,712900.0,PINA_COLADAS,15102.0,105.0,,,,,15105.0,105.0,,,,,15103.5,-154386.0
28522,-1.0,713000.0,PINA_COLADAS,15101.0,33.0,15100.0,70.0,,,15103.0,33.0,15104.0,70.0,,,15102.0,-151620.0
28526,-1.0,713100.0,PINA_COLADAS,15098.0,85.0,,,,,15101.0,85.0,,,,,15099.5,-147074.0
28528,-1.0,713200.0,PINA_COLADAS,15101.0,13.0,15099.0,90.0,,,15102.0,90.0,,,,,15101.5,-148864.0
28534,-1.0,713300.0,PINA_COLADAS,15100.0,27.0,15099.0,60.0,,,15103.0,87.0,,,,,15101.5,-150060.0
28538,-1.0,713400.0,PINA_COLADAS,15100.0,81.0,,,,,15103.0,81.0,,,,,15101.5,-150614.0
28541,-1.0,713500.0,PINA_COLADAS,15101.0,99.0,,,,,15104.0,99.0,,,,,15102.5,-152190.0
28544,-1.0,713600.0,PINA_COLADAS,15101.0,112.0,,,,,15104.0,112.0,,,,,15102.5,-152664.0
28549,-1.0,713700.0,PINA_COLADAS,15103.0,26.0,15102.0,51.0,,,15105.0,26.0,15106.0,51.0,,,15104.0,-155156.0
28554,-1.0,713800.0,PINA_COLADAS,15102.0,92.0,,,,,15105.0,92.0,,,,,15103.5,-154154.0
28557,-1.0,713900.0,PINA_COLADAS,15103.0,96.0,,,,,15106.0,96.0,,,,,15104.5,-156210.0
28560,-1.0,714000.0,PINA_COLADAS,15104.0,38.0,15103.0,98.0,,,15106.0,35.0,15107.0,63.0,,,15105.0,-156854.0
28565,-1.0,714100.0,PINA_COLADAS,15104.0,77.0,,,,,15107.0,77.0,,,,,15105.5,-158032.0
28570,-1.0,714200.0,PINA_COLADAS,15106.0,35.0,15105.0,57.0,,,15109.0,92.0,,,,,15107.5,-160950.0
28575,-1.0,714300.0,PINA_COLADAS,15106.0,101.0,,,,,15109.0,26.0,15110.0,75.0,,,15107.5,-162128.0
28577,-1.0,714400.0,PINA_COLADAS,15104.0,93.0,,,,,15107.0,93.0,,,,,15105.5,-157900.0
28583,-1.0,714500.0,PINA_COLADAS,15105.0,91.0,,,,,15108.0,91.0,,,,,15106.5,-159278.0
28587,-1.0,714600.0,PINA_COLADAS,15104.0,26.0,15103.0,27.0,15102.0,55.0,15106.0,82.0,,,,,15105.0,-155504.0
28591,-1.0,714700.0,PINA_COLADAS,15106.0,21.0,15105.0,72.0,,,15109.0,93.0,,,,,15107.5,-160866.0
28593,-1.0,714800.0,PINA_COLADAS,15105.0,84.0,,,,,15108.0,84.0,,,,,15106.5,-160022.0
28599,-1.0,714900.0,PINA_COLADAS,15103.0,102.0,,,,,15106.0,102.0,,,,,15104.5,-156250.0
28603,-1.0,715000.0,PINA_COLADAS,15104.0,101.0,,,,,15107.0,101.0,,,,,15105.5,-157518.0
28607,-1.0,715100.0,PINA_COLADAS,15102.0,21.0,15101.0,67.0,,,15104.0,21.0,15105.0,67.0,,,15103.0,-153456.0
28609,-1.0,715200.0,PINA_COLADAS,15100.0,89.0,,,,,15103.0,89.0,,,,,15101.5,-150694.0
28615,-1.0,715300.0,PINA_COLADAS,15098.0,95.0,,,,,15101.0,95.0,,,,,15099.5,-147142.0
28619,-1.0,715400.0,PINA_COLADAS,15101.0,95.0,,,,,15102.0,23.0,15104.0,95.0,,,15101.5,-152112.0
28620,-1.0,715500.0,PINA_COLADAS,15097.0,28.0,15096.0,60.0,,,15099.0,28.0,15100.0,60.0,,,15098.0,-144250.0
28625,-1.0,715600.0,PINA_COLADAS,15094.0,34.0,15093.0,70.0,,,15096.0,34.0,15097.0,70.0,,,15095.0,-139012.0
28631,-1.0,715700.0,PINA_COLADAS,15095.0,24.0,15094.0,57.0,,,15097.0,24.0,15098.0,57.0,,,15096.0,-140624.0
28632,-1.0,715800.0,PINA_COLADAS,15100.0,36.0,15099.0,75.0,,,15102.0,75.0,,,,,15101.0,-148680.0
28636,-1.0,715900.0,PINA_COLADAS,15098.0,96.0,,,,,15101.0,96.0,,,,,15099.5,-147520.0
28641,-1.0,716000.0,PINA_COLADAS,15096.0,105.0,,,,,15099.0,105.0,,,,,15097.5,-143942.0
28647,-1.0,716100.0,PINA_COLADAS,15097.0,35.0,15096.0,63.0,,,15099.0,35.0,15100.0,63.0,,,15098.0,-144448.0
28648,-1.0,716200.0,PINA_COLADAS,15095.0,106.0,,,,,15098.0,40.0,15099.0,66.0,,,15096.5,-142180.0
28652,-1.0,716300.0,PINA_COLADAS,15094.0,77.0,,,,,15097.0,77.0,,,,,15095.5,-139590.0
28658,-1.0,716400.0,PINA_COLADAS,15095.0,27.0,15094.0,56.0,,,15097.0,27.0,15098.0,56.0,,,15096.0,-140594.0
28662,-1.0,716500.0,PINA_COLADAS,15096.0,33.0,15095.0,98.0,,,15098.0,98.0,,,,,15097.0,-141840.0
28665,-1.0,716600.0,PINA_COLADAS,15094.0,26.0,15093.0,57.0,,,15096.0,26.0,15097.0,57.0,,,15095.0,-138890.0
28668,-1.0,716700.0,PINA_COLADAS,15094.0,99.0,,,,,15097.0,99.0,,,,,15095.5,-139800.0
28674,-1.0,716800.0,PINA_COLADAS,15094.0,94.0,,,,,15097.0,94.0,,,,,15095.5,-139970.0
28678,-1.0,716900.0,PINA_COLADAS,15096.0,96.0,,,,,15099.0,96.0,,,,,15097.5,-143692.0
28680,-1.0,717000.0,PINA_COLADAS,15095.0,105.0,,,,,15098.0,105.0,,,,,15096.5,-141642.0
28684,-1.0,717100.0,PINA_COLADAS,15096.0,88.0,,,,,15097.0,36.0,15099.0,88.0,,,15096.5,-143848.0
28690,-1.0,717200.0,PINA_COLADAS,15094.0,78.0,,,,,15097.0,21.0,15098.0,57.0,,,15095.5,-140450.0
28694,-1.0,717300.0,PINA_COLADAS,15091.0,87.0,,,,,15094.0,32.0,15095.0,55.0,,,15092.5,-135068.0
28696,-1.0,717400.0,PINA_COLADAS,15092.0,21.0,15091.0,57.0,,,15094.0,21.0,15095.0,57.0,,,15093.0,-135378.0
28700,-1.0,717500.0,PINA_COLADAS,15096.0,93.0,,,,,15097.0,28.0,15099.0,93.0,,,15096.5,-143094.0
28706,-1.0,717600.0,PINA_COLADAS,15096.0,82.0,,,,,15099.0,82.0,,,,,15097.5,-143698.0
28709,-1.0,717700.0,PINA_COLADAS,15095.0,91.0,,,,,15098.0,35.0,15099.0,56.0,,,15096.5,-142258.0
28712,-1.0,717800.0,PINA_COLADAS,15097.0,95.0,,,,,15100.0,95.0,,,,,15098.5,-145642.0
28716,-1.0,717900.0,PINA_COLADAS,15096.0,86.0,,,,,15099.0,24.0,15100.0,62.0,,,15097.5,-144016.0
28721,-1.0,718000.0,PINA_COLADAS,15097.0,73.0,,,,,15100.0,73.0,,,,,15098.5,-145156.0
28725,-1.0,718100.0,PINA_COLADAS,15096.0,94.0,,,,,15099.0,94.0,,,,,15097.5,-143818.0
28728,-1.0,718200.0,PINA_COLADAS,15095.0,107.0,,,,,15098.0,107.0,,,,,15096.5,-141428.0
28732,-1.0,718300.0,PINA_COLADAS,15095.0,102.0,,,,,15098.0,102.0,,,,,15096.5,-141578.0
28737,-1.0,718400.0,PINA_COLADAS,15097.0,80.0,,,,,15100.0,80.0,,,,,15098.5,-144988.0
28741,-1.0,718500.0,PINA_COLADAS,15098.0,98.0,,,,,15101.0,98.0,,,,,15099.5,-146666.0
28744,-1.0,718600.0,PINA_COLADAS,15098.0,100.0,,,,,15101.0,26.0,15102.0,74.0,,,15099.5,-147620.0
28748,-1.0,718700.0,PINA_COLADAS,15100.0,108.0,,,,,15103.0,108.0,,,,,15101.5,-150244.0
28755,-1.0,718800.0,PINA_COLADAS,15100.0,38.0,15099.0,68.0,,,15102.0,38.0,15103.0,68.0,,,15101.0,-149844.0
28757,-1.0,718900.0,PINA_COLADAS,15101.0,97.0,,,,,15104.0,97.0,,,,,15102.5,-152896.0
28761,-1.0,719000.0,PINA_COLADAS,15101.0,24.0,15100.0,67.0,,,15104.0,91.0,,,,,15102.5,-151936.0
28765,-1.0,719100.0,PINA_COLADAS,15096.0,98.0,,,,,15097.0,29.0,15099.0,98.0,,,15096.5,-143226.0
28771,-1.0,719200.0,PINA_COLADAS,15096.0,22.0,15095.0,104.0,,,15098.0,104.0,,,,,15097.0,-141230.0
28773,-1.0,719300.0,PINA_COLADAS,15094.0,86.0,,,,,15095.0,28.0,15097.0,86.0,,,15094.5,-139762.0
28777,-1.0,719400.0,PINA_COLADAS,15092.0,89.0,,,,,15095.0,89.0,,,,,15093.5,-135764.0
28781,-1.0,719500.0,PINA_COLADAS,15094.0,90.0,,,,,15097.0,90.0,,,,,15095.5,-139614.0
28787,-1.0,719600.0,PINA_COLADAS,15092.0,90.0,,,,,15095.0,90.0,,,,,15093.5,-136172.0
28789,-1.0,719700.0,PINA_COLADAS,15088.0,95.0,,,,,15091.0,95.0,,,,,15089.5,-128704.0
28793,-1.0,719800.0,PINA_COLADAS,15085.0,90.0,,,,,15088.0,90.0,,,,,15086.5,-123410.0
28798,-1.0,719900.0,PINA_COLADAS,15086.0,28.0,15085.0,67.0,,,15088.0,28.0,15089.0,67.0,,,15087.0,-124286.0
28802,-1.0,720000.0,PINA_COLADAS,15087.0,30.0,15086.0,69.0,,,15090.0,99.0,,,,,15088.5,-126580.0
28805,-1.0,720100.0,PINA_COLADAS,15087.0,88.0,,,,,15088.0,34.0,15090.0,88.0,,,15087.5,-126824.0
