coco_mid_price,pc_mid_price,,,,
8033.5,15038.5,,,,
8034.5,15041.5,,,,
8033.5,15039.5,,,,
8033.5,15040.5,,,,
8032.5,15039.5,,,,
8032.5,15040,,,,
8033,15041,,,,
8034,15044.5,,,,
8034,15044.5,,,,
8033.5,15044.5,,,,
8035.5,15046.5,,,,
8035.5,15048,,,,
8036,15046.5,,,,
8035.5,15049.5,,,,
8037.5,15050.5,,,,
8037.5,15048.5,,,,
8037.5,15048.5,,,,
8036.5,15045.5,,,,
8036.5,15048.5,,,,
8038.5,15049.5,,,,
8039,15050.5,,,,
8039,15052,,,,
8038,15049,,,,
8039.5,15050.5,,,,
8039.5,15047.5,,,,
8040,15049.5,,,,
8039.5,15047.5,,,,
8040,15049.5,,,,
8040.5,15052.5,,,,
8039.5,15050.5,,,,
8040.5,15052.5,,,,
8041.5,15054.5,,,,
8043,15057.5,,,,
8043.5,15058.5,,,,
8043,15058,,,,
8043.5,15056.5,,,,
8042,15055,,,,
8042.5,15056,,,,
8041,15053,,,,
8042.5,15056.5,,,,
8042,15053,,,,
8041,15049.5,,,,
8042,15053.5,,,,
8042,15055.5,,,,
8041.5,15054,,,,
8040.5,15055,,,,
8039.5,15055.5,,,,
8040.5,15054.5,,,,
8040.5,15054.5,,,,
8040.5,15052.5,,,,
8040.5,15053.5,,,,
8038.5,15050.5,,,,
8037.5,15047.5,,,,
8037.5,15049.5,,,,
8036.5,15051.5,,,,
8035.5,15050.5,,,,
8035,15047.5,,,,
8037,15049,,,,
8036,15048.5,,,,
8035.5,15046.5,,,,
8035.5,15045.5,,,,
8035.5,15049.5,,,,
8035.5,15049.5,,,,
8035,15049.5,,,,
8035,15052.5,,,,
8034,15050,,,,
8034.5,15052.5,,,,
8035,15052.5,,,,
8034.5,15048,,,,
8034.5,15048.5,,,,
8034,15048.5,,,,
8034.5,15050.5,,,,
8034,15050.5,,,,
8034,15050.5,,,,
8034,15053,,,,
8034,15051.5,,,,
8034,15051.5,,,,
8034.5,15054.5,,,,
8034,15053.5,,,,
8033.5,15054,,,,
8031.5,15050.5,,,,
8032.5,15053.5,,,,
8032.5,15049.5,,,,
8032.5,15047.5,,,,
8032,15047.5,,,,
8032,15045.5,,,,
8031,15043.5,,,,
8030.5,15043,,,,
8031.5,15045.5,,,,
8031.5,15044,,,,
8031.5,15046,,,,
8032.5,15047,,,,
8033.5,15048.5,,,,
8033,15048,,,,
8033.5,15048.5,,,,
8033.5,15050,,,,
8033.5,15051.5,,,,
8033,15051,,,,
8031.5,15049.5,,,,
8032.5,15051.5,,,,
8033,15052,,,,
8033.5,15051.5,,,,
8033.5,15050.5,,,,
8033.5,15047.5,,,,
8033.5,15048.5,,,,
8034,15049.5,,,,
8035.5,15051.5,,,,
8035.5,15050.5,,,,
8034.5,15048.5,,,,
8034.5,15050.5,,,,
8034.5,15051,,,,
8033.5,15048.5,,,,
8033.5,15049.5,,,,
8034,15051.5,,,,
8033.5,15052.5,,,,
8034,15053,,,,
8034,15050.5,,,,
8033.5,15050.5,,,,
8034.5,15053,,,,
8034.5,15052,,,,
8034,15050.5,,,,
8035.5,15052.5,,,,
8034.5,15049.5,,,,
8034.5,15046.5,,,,
8034.5,15046.5,,,,
8033.5,15042.5,,,,
8033,15042,,,,
8034,15045,,,,
8035,15045.5,,,,
8036,15049.5,,,,
8036.5,15047.5,,,,
8035.5,15044.5,,,,
8036.5,15046,,,,
8036.5,15044.5,,,,
8037,15045.5,,,,
8037,15045.5,,,,
8037.5,15046.5,,,,
8037,15047.5,,,,
8037.5,15046.5,,,,
8037.5,15047.5,,,,
8036.5,15045,,,,
8036,15041.5,,,,
8036,15039.5,,,,
8035.5,15037,,,,
8035.5,15037.5,,,,
8036.5,15038.5,,,,
8034,15034.5,,,,
8033.5,15033.5,,,,
8033,15033,,,,
8033,15034.5,,,,
8033.5,15036.5,,,,
8032.5,15038.5,,,,
8031.5,15035.5,,,,
8032.5,15039.5,,,,
8033.5,15042.5,,,,
8033,15041.5,,,,
8033.5,15043.5,,,,
8033.5,15040.5,,,,
8034.5,15045.5,,,,
8034.5,15045.5,,,,
8034.5,15044,,,,
8034.5,15042.5,,,,
8035.5,15045.5,,,,
8036.5,15047.5,,,,
8035.5,15049.5,,,,
8036.5,15051.5,,,,
8037,15053.5,,,,
8037,15054,,,,
8036,15052.5,,,,
8036.5,15053,,,,
8036.5,15053.5,,,,
8037,15053.5,,,,
8036.5,15051.5,,,,
8037,15053,,,,
8037.5,15053.5,,,,
8037,15054.5,,,,
8036.5,15054,,,,
8036,15054.5,,,,
8035.5,15051.5,,,,
8035.5,15053,,,,
8035,15051.5,,,,
8036,15055.5,,,,
8034.5,15052,,,,
8034.5,15051.5,,,,
8034.5,15052.5,,,,
8033.5,15050.5,,,,
8032.5,15051.5,,,,
8030.5,15049.5,,,,
8031.5,15047.5,,,,
8030.5,15043.5,,,,
8031,15046.5,,,,
8030.5,15048.5,,,,
8030.5,15049.5,,,,
8030.5,15048.5,,,,
8030.5,15048,,,,
8031.5,15051.5,,,,
8034,15055,,,,
8035,15055.5,,,,
8036,15061.5,,,,
8035,15060.5,,,,
8035.5,15059.5,,,,
8034.5,15059,,,,
8034.5,15057.5,,,,
8035,15056.5,,,,
8034,15055.5,,,,
8034,15056.5,,,,
8033.5,15054.5,,,,
8033.5,15055.5,,,,
8033.5,15054.5,,,,
8033,15056.5,,,,
8033.5,15057.5,,,,
8033,15056.5,,,,
8033,15056,,,,
8033.5,15054.5,,,,
8034.5,15054.5,,,,
8035,15057.5,,,,
8033.5,15053.5,,,,
8034,15055,,,,
8033,15055.5,,,,
8033.5,15054,,,,
8035,15058,,,,
8035,15058,,,,
8034.5,15053.5,,,,
8034,15051.5,,,,
8034,15053.5,,,,
8035.5,15058.5,,,,
8036,15059.5,,,,
8035.5,15062.5,,,,
8036,15065,,,,
8037,15068.5,,,,
8038,15071,,,,
8037.5,15071,,,,
8037.5,15067.5,,,,
8037,15065.5,,,,
8037.5,15064.5,,,,
8037.5,15067.5,,,,
8037,15066,,,,
8037.5,15065,,,,
8036.5,15066,,,,
8038.5,15071.5,,,,
8037.5,15073.5,,,,
8038.5,15077.5,,,,
8039,15078.5,,,,
8039.5,15079,,,,
8038.5,15078.5,,,,
8037.5,15077,,,,
8037.5,15077,,,,
8037,15073.5,,,,
8037,15074,,,,
8037.5,15075.5,,,,
8036.5,15075.5,,,,
8035.5,15073.5,,,,
8035.5,15073.5,,,,
8036.5,15074.5,,,,
8036,15074.5,,,,
8037,15076.5,,,,
8036.5,15073,,,,
8035,15070.5,,,,
8034.5,15068.5,,,,
8033,15066.5,,,,
8031.5,15064.5,,,,
8032.5,15064.5,,,,
8032,15063.5,,,,
8031.5,15061.5,,,,
8029.5,15059,,,,
8029.5,15056.5,,,,
8030,15055.5,,,,
8032.5,15059.5,,,,
8034.5,15059.5,,,,
8033.5,15057.5,,,,
8033.5,15056.5,,,,
8034.5,15059.5,,,,
8035,15061.5,,,,
8036.5,15066.5,,,,
8036,15067,,,,
8034,15064.5,,,,
8035.5,15064.5,,,,
8034.5,15063.5,,,,
8036.5,15069.5,,,,
8036,15067.5,,,,
8035,15065.5,,,,
8033.5,15066,,,,
8034.5,15067.5,,,,
8035,15066,,,,
8035,15068.5,,,,
8035.5,15065.5,,,,
8034.5,15064.5,,,,
8034,15062.5,,,,
8034.5,15064,,,,
8034.5,15062.5,,,,
8034.5,15063.5,,,,
8035,15064.5,,,,
8034.5,15063.5,,,,
8034.5,15065.5,,,,
8034,15067.5,,,,
8035.5,15071.5,,,,
8035,15071.5,,,,
8035,15075.5,,,,
8034.5,15075.5,,,,
8035,15077.5,,,,
8036,15081.5,,,,
8037,15084.5,,,,
8037,15087.5,,,,
8037.5,15089.5,,,,
8037.5,15089.5,,,,
8036.5,15087.5,,,,
8036.5,15087.5,,,,
8035.5,15086.5,,,,
8035.5,15085.5,,,,
8035,15084.5,,,,
8034,15082.5,,,,
8032.5,15080.5,,,,
8032.5,15081.5,,,,
8032.5,15082,,,,
8032,15080.5,,,,
8031.5,15080,,,,
8032.5,15078.5,,,,
8031.5,15075.5,,,,
8033,15077.5,,,,
8034.5,15081.5,,,,
8035.5,15083.5,,,,
8035.5,15083.5,,,,
8035.5,15083.5,,,,
8035,15082.5,,,,
8034,15082.5,,,,
8034,15081,,,,
8034.5,15081.5,,,,
8035,15082.5,,,,
8036.5,15085,,,,
8036.5,15084.5,,,,
8037.5,15085.5,,,,
8037.5,15088.5,,,,
8038,15088.5,,,,
8037.5,15087.5,,,,
8037.5,15088,,,,
8037.5,15085.5,,,,
8038,15086.5,,,,
8037.5,15084.5,,,,
8037,15083.5,,,,
8037,15081,,,,
8037.5,15083.5,,,,
8037,15082.5,,,,
8037.5,15082.5,,,,
8038.5,15086,,,,
8040,15087.5,,,,
8039.5,15088.5,,,,
8039,15087.5,,,,
8037.5,15086.5,,,,
8038.5,15084.5,,,,
8039.5,15085.5,,,,
8041.5,15087.5,,,,
8043,15089.5,,,,
8043,15088.5,,,,
8041.5,15089.5,,,,
8044.5,15090.5,,,,
8043,15088,,,,
8043,15090.5,,,,
8042.5,15087.5,,,,
8041,15083.5,,,,
8043,15086.5,,,,
8042.5,15088.5,,,,
8042.5,15092,,,,
8042.5,15090.5,,,,
8042.5,15092,,,,
8042,15093.5,,,,
8042,15094,,,,
8043,15095.5,,,,
8043,15096.5,,,,
8042.5,15097.5,,,,
8042.5,15097.5,,,,
8042,15097.5,,,,
8042,15095.5,,,,
8041.5,15092.5,,,,
8041.5,15095,,,,
8042.5,15096.5,,,,
8042.5,15098.5,,,,
8043,15100.5,,,,
8044,15100.5,,,,
8045,15102.5,,,,
8044,15099.5,,,,
8044,15101.5,,,,
8045,15102.5,,,,
8045.5,15102.5,,,,
8045,15100.5,,,,
8046,15103.5,,,,
8045.5,15101.5,,,,
8046,15101,,,,
8046.5,15101.5,,,,
8047.5,15103.5,,,,
8048.5,15104.5,,,,
8048,15106,,,,
8049.5,15110.5,,,,
8050,15110.5,,,,
8049.5,15109,,,,
8052.5,15114,,,,
8050.5,15111.5,,,,
8049.5,15108.5,,,,
8049,15110,,,,
8048,15107.5,,,,
8048.5,15107,,,,
8051.5,15109.5,,,,
8050.5,15109.5,,,,
8050.5,15111.5,,,,
8050.5,15112.5,,,,
8049.5,15109.5,,,,
8049.5,15113,,,,
8048,15110.5,,,,
8049,15113.5,,,,
8049.5,15112.5,,,,
8049.5,15111.5,,,,
8048.5,15107.5,,,,
8048.5,15108.5,,,,
8049,15106.5,,,,
8047.5,15101.5,,,,
8045.5,15099.5,,,,
8046,15096.5,,,,
8047,15099.5,,,,
8047.5,15103,,,,
8048.5,15104.5,,,,
8048,15104.5,,,,
8047.5,15103,,,,
8047.5,15102.5,,,,
8046.5,15102,,,,
8046.5,15100.5,,,,
8047,15103.5,,,,
8046.5,15103.5,,,,
8046.5,15103,,,,
8048,15104.5,,,,
8047.5,15104.5,,,,
8048,15106.5,,,,
8049.5,15108,,,,
8050.5,15111.5,,,,
8049.5,15111,,,,
8049,15112.5,,,,
8049.5,15113.5,,,,
8051,15115.5,,,,
8050,15115.5,,,,
8050.5,15116.5,,,,
8049.5,15113.5,,,,
8050.5,15115,,,,
8049.5,15114,,,,
8049.5,15112.5,,,,
8050.5,15111.5,,,,
8050.5,15111.5,,,,
8049,15108.5,,,,
8049.5,15108,,,,
8048.5,15109.5,,,,
8049.5,15108.5,,,,
8050,15111.5,,,,
8050,15110,,,,
8050,15109.5,,,,
8049.5,15110,,,,
8049.5,15108.5,,,,
8048.5,15108.5,,,,
8048,15106.5,,,,
8048.5,15108.5,,,,
8047.5,15107.5,,,,
8047,15106.5,,,,
8047,15107.5,,,,
8048,15111.5,,,,
8048.5,15114.5,,,,
8049.5,15114.5,,,,
8049.5,15114.5,,,,
8048,15114.5,,,,
8049,15112.5,,,,
8048.5,15113.5,,,,
8048,15112.5,,,,
8046,15110.5,,,,
8047.5,15115.5,,,,
8047.5,15116.5,,,,
8047.5,15116.5,,,,
8047.5,15115.5,,,,
8048.5,15117.5,,,,
8048,15116.5,,,,
8048,15117,,,,
8048,15116.5,,,,
8050,15121,,,,
8050,15123,,,,
8049.5,15122.5,,,,
8047.5,15117.5,,,,
8047.5,15119.5,,,,
8047.5,15120.5,,,,
8047.5,15119.5,,,,
8045.5,15117.5,,,,
8046,15118,,,,
8046.5,15115.5,,,,
8047.5,15116.5,,,,
8048,15118.5,,,,
8049,15122.5,,,,
8050.5,15119.5,,,,
8049,15117,,,,
8049.5,15115.5,,,,
8049.5,15115.5,,,,
8048.5,15112.5,,,,
8050,15114.5,,,,
8050.5,15115.5,,,,
8049,15111,,,,
8050,15112.5,,,,
8050,15111,,,,
8050.5,15113.5,,,,
8050,15113,,,,
8049.5,15109.5,,,,
8049,15110.5,,,,
8049.5,15110.5,,,,
8048.5,15110.5,,,,
8047.5,15111,,,,
8047,15109.5,,,,
8047.5,15107.5,,,,
8047.5,15105.5,,,,
8045,15099.5,,,,
8045,15098.5,,,,
8045,15096.5,,,,
8044.5,15097.5,,,,
8044,15095,,,,
8045.5,15097.5,,,,
8046.5,15098,,,,
8048,15101.5,,,,
8048.5,15101.5,,,,
8047,15099,,,,
8048.5,15102.5,,,,
8049.5,15103.5,,,,
8049,15103.5,,,,
8048.5,15103.5,,,,
8050,15106,,,,
8050,15105,,,,
8050.5,15105.5,,,,
8049.5,15103,,,,
8050,15104,,,,
8049,15106.5,,,,
8049,15107.5,,,,
8048.5,15108.5,,,,
8048.5,15105.5,,,,
8049,15108,,,,
8048.5,15108.5,,,,
8048.5,15107.5,,,,
8048,15107.5,,,,
8048.5,15109.5,,,,
8048,15108.5,,,,
8048.5,15107.5,,,,
8047,15104.5,,,,
8048,15105.5,,,,
8048,15105.5,,,,
8047.5,15105.5,,,,
8047.5,15107.5,,,,
8047.5,15109.5,,,,
8047.5,15112.5,,,,
8048.5,15109.5,,,,
8048,15108.5,,,,
8049.5,15113.5,,,,
8049,15114.5,,,,
8047.5,15110.5,,,,
8048,15114.5,,,,
8049,15117.5,,,,
8048.5,15118.5,,,,
8049.5,15120,,,,
8049,15119.5,,,,
8049,15120.5,,,,
8050.5,15121.5,,,,
8049.5,15120.5,,,,
8049.5,15121.5,,,,
8049,15119.5,,,,
8051.5,15123.5,,,,
8051.5,15124.5,,,,
8052.5,15125.5,,,,
8052,15125,,,,
8051.5,15122.5,,,,
8052,15122,,,,
8053,15127.5,,,,
8052.5,15129,,,,
8053.5,15128.5,,,,
8053.5,15128,,,,
8053.5,15129.5,,,,
8053,15129.5,,,,
8054,15131,,,,
8053,15130.5,,,,
8053.5,15130.5,,,,
8054.5,15132,,,,
8054,15131.5,,,,
8054,15129.5,,,,
8055.5,15132.5,,,,
8055.5,15130.5,,,,
8055,15129.5,,,,
8055.5,15129.5,,,,
8053.5,15126,,,,
8054,15128,,,,
8053,15127.5,,,,
8052.5,15127,,,,
8051.5,15126.5,,,,
8050.5,15124.5,,,,
8049.5,15122.5,,,,
8051,15122.5,,,,
8052.5,15126,,,,
8051.5,15122.5,,,,
8052,15124.5,,,,
8053.5,15125.5,,,,
8052.5,15121.5,,,,
8052,15122,,,,
8052,15124.5,,,,
8052,15124,,,,
8051,15121,,,,
8052.5,15123.5,,,,
8051.5,15121.5,,,,
8051.5,15122.5,,,,
8052.5,15122.5,,,,
8054,15123,,,,
8053.5,15122.5,,,,
8054,15123,,,,
8054,15124.5,,,,
8053.5,15123,,,,
8052,15121,,,,
8052,15121.5,,,,
8051.5,15119.5,,,,
8051.5,15120,,,,
8050.5,15117.5,,,,
8050.5,15117.5,,,,
8051,15118,,,,
8052,15121,,,,
8052.5,15121.5,,,,
8051.5,15120.5,,,,
8051,15121,,,,
8052.5,15122.5,,,,
8052,15122,,,,
8051.5,15121,,,,
8052.5,15122,,,,
8053.5,15124.5,,,,
8054,15123.5,,,,
8054.5,15126.5,,,,
8055.5,15129,,,,
8054.5,15126,,,,
8054.5,15128,,,,
8054.5,15125.5,,,,
8052.5,15123,,,,
8052,15123,,,,
8050.5,15123,,,,
8052.5,15122.5,,,,
8052.5,15122.5,,,,
8053,15122,,,,
8052.5,15120,,,,
8052.5,15119.5,,,,
8052,15118.5,,,,
8052.5,15120,,,,
8052.5,15119.5,,,,
8053.5,15124.5,,,,
8053.5,15124.5,,,,
8053.5,15125.5,,,,
8053,15121.5,,,,
8054.5,15123.5,,,,
8054,15123,,,,
8052,15118.5,,,,
8052,15118.5,,,,
8052.5,15115.5,,,,
8053.5,15114.5,,,,
8054.5,15118,,,,
8052.5,15117,,,,
8051.5,15115.5,,,,
8051,15113.5,,,,
8052.5,15117.5,,,,
8049.5,15111.5,,,,
8050.5,15111.5,,,,
8050,15108.5,,,,
8051,15112.5,,,,
8052,15114.5,,,,
8051.5,15112.5,,,,
8051.5,15116,,,,
8050.5,15116.5,,,,
8049.5,15118.5,,,,
8051.5,15120.5,,,,
8050.5,15119.5,,,,
8050,15118.5,,,,
8051.5,15120.5,,,,
8051,15120,,,,
8053.5,15125,,,,
8052.5,15120.5,,,,
8050.5,15114.5,,,,
8050.5,15114.5,,,,
8050,15113.5,,,,
8049.5,15115.5,,,,
8051,15117.5,,,,
8048.5,15115.5,,,,
8050,15114,,,,
8049,15112,,,,
8048,15109,,,,
8047.5,15108,,,,
8049,15106.5,,,,
8047.5,15106.5,,,,
8048,15106.5,,,,
8047.5,15104.5,,,,
8047.5,15105.5,,,,
8046.5,15105.5,,,,
8046,15103.5,,,,
8046,15103.5,,,,
8046,15102.5,,,,
8045.5,15101.5,,,,
8046,15104.5,,,,
8046,15100.5,,,,
8046,15100.5,,,,
8045,15098.5,,,,
8045,15098.5,,,,
8045.5,15098.5,,,,
8045.5,15099.5,,,,
8044.5,15099,,,,
8045.5,15101,,,,
8046,15103.5,,,,
8046.5,15105.5,,,,
8046.5,15105.5,,,,
8046,15104.5,,,,
8046,15107,,,,
8045.5,15105.5,,,,
8044.5,15104.5,,,,
8044,15101.5,,,,
8043,15099.5,,,,
8042.5,15096.5,,,,
8041,15096.5,,,,
8040.5,15097.5,,,,
8040.5,15096.5,,,,
8040.5,15097.5,,,,
8039.5,15097.5,,,,
8040.5,15098.5,,,,
8040.5,15095.5,,,,
8041.5,15098.5,,,,
8040.5,15097.5,,,,
8040,15095.5,,,,
8040,15096.5,,,,
8041.5,15099,,,,
8040.5,15098.5,,,,
8041,15099,,,,
8039.5,15094.5,,,,
8039.5,15092.5,,,,
8038.5,15091.5,,,,
8038.5,15090,,,,
8037,15087,,,,
8036.5,15085.5,,,,
8038,15086.5,,,,
8037.5,15087,,,,
8036.5,15084.5,,,,
8037,15085.5,,,,
8036.5,15084,,,,
8037.5,15086.5,,,,
8036.5,15082.5,,,,
8036,15085.5,,,,
8036.5,15084.5,,,,
8036,15083,,,,
8035.5,15080.5,,,,
8035.5,15079.5,,,,
8036,15078.5,,,,
8036.5,15079.5,,,,
8037,15082.5,,,,
8037,15081.5,,,,
8036.5,15079.5,,,,
8036,15080.5,,,,
8035.5,15079.5,,,,
8035,15079.5,,,,
8033,15077.5,,,,
8032.5,15076,,,,
8031.5,15075,,,,
8033,15075.5,,,,
8032,15072.5,,,,
8031,15071.5,,,,
8030.5,15071.5,,,,
8028.5,15068,,,,
8029,15070,,,,
8029,15069.5,,,,
8028.5,15064.5,,,,
8028.5,15062.5,,,,
8027,15059.5,,,,
8026.5,15057.5,,,,
8027,15061,,,,
8026.5,15058.5,,,,
8026,15057.5,,,,
8026,15055.5,,,,
8025,15052.5,,,,
8024.5,15050.5,,,,
8026,15054,,,,
8026.5,15055.5,,,,
8027,15057,,,,
8028,15057,,,,
8028,15057.5,,,,
8027.5,15058,,,,
8026.5,15057.5,,,,
8026.5,15057.5,,,,
8028,15059,,,,
8027.5,15056,,,,
8027.5,15058.5,,,,
8027.5,15060,,,,
8027.5,15059.5,,,,
8027,15056.5,,,,
8028.5,15058,,,,
8028.5,15057,,,,
8028,15060.5,,,,
8027.5,15060.5,,,,
8026.5,15057.5,,,,
8025,15055.5,,,,
8024,15052.5,,,,
8024.5,15054,,,,
8023.5,15047.5,,,,
8024.5,15050.5,,,,
8026,15054,,,,
8025,15052.5,,,,
8025.5,15049.5,,,,
8025,15050.5,,,,
8025,15050.5,,,,
8025.5,15049.5,,,,
8025,15051.5,,,,
8024,15049.5,,,,
8023.5,15051.5,,,,
8023,15051.5,,,,
8022,15048.5,,,,
8021.5,15049,,,,
8020,15043.5,,,,
8019.5,15043,,,,
8019,15038.5,,,,
8019.5,15039.5,,,,
8019,15038.5,,,,
8019.5,15039.5,,,,
8018.5,15038.5,,,,
8019.5,15040.5,,,,
8020,15043.5,,,,
8020.5,15044.5,,,,
8020.5,15045.5,,,,
8021.5,15045.5,,,,
8022,15047.5,,,,
8021.5,15048,,,,
8022,15048.5,,,,
8021.5,15045.5,,,,
8021.5,15044.5,,,,
8022,15044.5,,,,
8022.5,15044,,,,
8024,15049.5,,,,
8024,15049.5,,,,
8023.5,15049.5,,,,
8023,15050,,,,
8023.5,15051.5,,,,
8023.5,15050.5,,,,
8022.5,15049.5,,,,
8022.5,15048.5,,,,
8021.5,15046.5,,,,
8022,15048,,,,
8021.5,15047.5,,,,
8019.5,15045.5,,,,
8020,15042.5,,,,
8019.5,15044.5,,,,
8021,15046.5,,,,
8021.5,15049,,,,
8022,15049,,,,
8021.5,15049.5,,,,
8022.5,15051.5,,,,
8023.5,15055,,,,
8022.5,15053.5,,,,
8024.5,15056,,,,
8024,15058.5,,,,
8025,15058.5,,,,
8024.5,15059.5,,,,
8024,15057,,,,
8024.5,15056.5,,,,
8025,15055,,,,
8025.5,15057.5,,,,
8025,15058.5,,,,
8025.5,15058.5,,,,
8025.5,15058,,,,
8025,15058.5,,,,
8025.5,15060.5,,,,
8025.5,15061,,,,
8025.5,15062,,,,
8024.5,15062.5,,,,
8025.5,15063.5,,,,
8026.5,15068.5,,,,
8026.5,15064.5,,,,
8026.5,15064.5,,,,
8026,15061,,,,
8026,15064.5,,,,
8025.5,15064,,,,
8026,15062,,,,
8026,15062.5,,,,
8026.5,15061.5,,,,
8025,15057.5,,,,
8024.5,15055.5,,,,
8022.5,15052,,,,
8023,15052.5,,,,
8022.5,15051.5,,,,
8022.5,15049.5,,,,
8020,15042.5,,,,
8019.5,15040.5,,,,
8017.5,15036.5,,,,
8017.5,15036.5,,,,
8017.5,15036.5,,,,
8019,15040.5,,,,
8021,15044.5,,,,
8022.5,15050.5,,,,
8023,15052.5,,,,
8023,15053.5,,,,
8022.5,15052.5,,,,
8022.5,15053,,,,
8022.5,15055,,,,
8022.5,15054.5,,,,
8022.5,15053.5,,,,
8022.5,15053,,,,
8022,15053.5,,,,
8021.5,15055,,,,
8022,15054.5,,,,
8021.5,15057,,,,
8023,15055.5,,,,
8024,15056.5,,,,
8024.5,15057.5,,,,
8023.5,15056.5,,,,
8022.5,15052.5,,,,
8022.5,15058.5,,,,
8023.5,15056.5,,,,
8023,15056.5,,,,
8023.5,15058.5,,,,
8023.5,15056.5,,,,
8023.5,15057,,,,
8023.5,15058.5,,,,
8024,15060.5,,,,
8024.5,15060.5,,,,
8024.5,15061.5,,,,
8025.5,15064.5,,,,
8025.5,15065.5,,,,
8025.5,15066,,,,
8026,15067.5,,,,
8025.5,15069.5,,,,
8024.5,15067.5,,,,
8025,15067.5,,,,
8025.5,15066.5,,,,
8022.5,15062.5,,,,
8024.5,15062.5,,,,
8023.5,15063.5,,,,
8022.5,15059.5,,,,
8023,15061,,,,
8023,15061.5,,,,
8023.5,15062.5,,,,
8024,15061.5,,,,
8024.5,15063.5,,,,
8024.5,15059.5,,,,
8024.5,15061.5,,,,
8026,15063,,,,
8026.5,15061.5,,,,
8025.5,15059.5,,,,
8026.5,15059.5,,,,
8026.5,15058,,,,
8027,15061.5,,,,
8026.5,15060.5,,,,
8025,15059.5,,,,
8025,15061.5,,,,
8025.5,15064.5,,,,
8025.5,15065.5,,,,
8025,15064,,,,
8025,15064.5,,,,
8025,15064.5,,,,
8024,15064,,,,
8025,15062.5,,,,
8024.5,15065,,,,
8023.5,15064.5,,,,
8024,15066.5,,,,
8024.5,15066,,,,
8025.5,15068,,,,
8025,15067.5,,,,
8024.5,15066.5,,,,
8023.5,15063.5,,,,
8023.5,15064.5,,,,
8022.5,15063.5,,,,
8022.5,15064,,,,
8023,15064.5,,,,
8022.5,15064.5,,,,
8022.5,15065.5,,,,
8023,15066,,,,
8023.5,15068.5,,,,
8022.5,15065.5,,,,
8021.5,15064.5,,,,
8021.5,15064.5,,,,
8024.5,15072,,,,
8023.5,15070.5,,,,
8023.5,15066.5,,,,
8024.5,15067.5,,,,
8026,15070.5,,,,
8026.5,15068.5,,,,
8027,15069.5,,,,
8027.5,15069.5,,,,
8027.5,15069.5,,,,
8027,15069.5,,,,
8027.5,15067.5,,,,
8028.5,15069.5,,,,
8028,15069.5,,,,
8028,15069.5,,,,
8028,15068.5,,,,
8027.5,15067.5,,,,
8028,15068,,,,
8028,15068.5,,,,
8027.5,15066.5,,,,
8028,15065.5,,,,
8028.5,15066,,,,
8030,15069.5,,,,
8028.5,15067.5,,,,
8029,15065.5,,,,
8029.5,15069.5,,,,
8029,15068,,,,
8027.5,15062.5,,,,
8028,15062.5,,,,
8027,15062,,,,
8028,15065,,,,
8028.5,15065.5,,,,
8028,15067.5,,,,
8028.5,15066.5,,,,
8027.5,15064.5,,,,
8029.5,15065.5,,,,
8029.5,15067.5,,,,
8029.5,15071.5,,,,
8031,15073.5,,,,
8031.5,15073.5,,,,
8031,15072.5,,,,
8031,15071,,,,
8029.5,15072.5,,,,
8033,15074.5,,,,
8034.5,15076.5,,,,
8035.5,15080.5,,,,
8035.5,15079.5,,,,
8036.5,15079.5,,,,
8036.5,15079.5,,,,
8037.5,15081.5,,,,
8037,15081,,,,
8036.5,15081,,,,
8036.5,15079.5,,,,
8037,15081.5,,,,
8037.5,15083,,,,
8037.5,15081.5,,,,
8037.5,15079.5,,,,
8039,15081.5,,,,
8039.5,15084,,,,
8040,15084.5,,,,
8039.5,15086.5,,,,
8039,15084.5,,,,
8039,15085.5,,,,
8039,15084.5,,,,
8038,15081,,,,
8037.5,15082,,,,
8037,15080.5,,,,
8036.5,15079.5,,,,
8036.5,15080.5,,,,
8035.5,15077.5,,,,
8035,15075,,,,
8035,15079.5,,,,
8036,15081.5,,,,
8035,15080.5,,,,
8035.5,15085.5,,,,
8035.5,15084.5,,,,
8036,15083,,,,
8037.5,15083.5,,,,
8036,15083.5,,,,
8036,15085,,,,
8035,15080.5,,,,
8035.5,15080,,,,
8035.5,15083.5,,,,
8037,15082.5,,,,
8037.5,15082.5,,,,
8038.5,15085.5,,,,
8039.5,15087.5,,,,
8039.5,15087.5,,,,
8038.5,15086.5,,,,
8038.5,15085,,,,
8038.5,15082.5,,,,
8039,15081.5,,,,
8038.5,15083,,,,
8039.5,15085.5,,,,
8039.5,15084.5,,,,
8037.5,15082,,,,
8037,15084.5,,,,
8038,15084.5,,,,
8038,15083.5,,,,
8038.5,15086,,,,
8039,15085.5,,,,
8039.5,15086.5,,,,
8039,15084.5,,,,
8039.5,15085.5,,,,
8040.5,15088.5,,,,
8039.5,15085,,,,
8038.5,15083.5,,,,
8040,15083.5,,,,
8039.5,15082,,,,
8039.5,15081,,,,
8040,15084.5,,,,
8041,15086.5,,,,
8041,15082.5,,,,
8041,15083.5,,,,
8042,15083,,,,
8042.5,15087,,,,
8042.5,15087,,,,
8042.5,15087.5,,,,
8042.5,15088.5,,,,
8044,15087.5,,,,
8043.5,15087.5,,,,
8043.5,15086.5,,,,
8043,15087.5,,,,
8042.5,15088,,,,
8044.5,15090.5,,,,
8045.5,15093,,,,
8045.5,15095.5,,,,
