day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
0;48500;BANANAS;4894;10;4889;29;;;4896;29;;;;;4895.0;135.28125
0;48600;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;0.0
0;48600;BANANAS;4889;27;;;;;4896;27;;;;;4892.5;135.794921875
0;48700;PEARLS;9996;1;9995;22;;;10000;2;10004;1;10005;22;9998.0;0.0
0;48700;BANANAS;4889;23;;;;;4896;23;;;;;4892.5;135.9921875
0;48800;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;0.0
0;48800;BANANAS;4890;29;;;;;4896;29;;;;;4893.0;132.958984375
0;48900;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;0.0
0;48900;BANANAS;4890;21;;;;;4897;22;;;;;4893.5;132.19921875
0;49000;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;0.0
0;49000;BANANAS;4890;29;;;;;4896;1;4897;28;;;4893.0;132.50390625
0;49100;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;0.0
0;49100;BANANAS;4890;30;;;;;4897;30;;;;;4893.5;130.427734375
0;49200;PEARLS;10002;3;9996;1;9995;25;10004;1;10005;25;;;10003.0;0.0
0;49200;BANANAS;4890;26;;;;;4897;26;;;;;4893.5;129.0546875
0;49300;PEARLS;9998;3;9995;29;;;10005;29;;;;;10001.5;0.0
0;49300;BANANAS;4892;3;4891;29;;;4897;29;;;;;4894.5;126.94921875
0;49400;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;0.0
0;49400;BANANAS;4891;23;;;;;4898;23;;;;;4894.5;123.27734375
0;49500;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;0.0
0;49500;BANANAS;4891;25;;;;;4897;25;;;;;4894.0;126.984375
0;49600;PEARLS;9996;2;9995;28;;;10000;3;10002;9;10004;2;9998.0;0.0
0;49600;BANANAS;4890;30;;;;;4895;9;4897;30;;;4892.5;130.08984375
0;49700;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;0.0
0;49700;BANANAS;4896;1;4890;21;;;4897;21;;;;;4896.5;128.611328125
0;49800;PEARLS;9995;20;;;;;10002;7;10005;20;;;9998.5;0.0
0;49800;BANANAS;4890;19;;;;;4895;7;4897;20;;;4892.5;130.76953125
0;49900;BANANAS;4890;24;;;;;4896;1;4897;23;;;4893.0;132.36328125
0;49900;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
0;50000;BANANAS;4893;2;4889;26;;;4894;5;4896;26;;;4893.5;138.26171875
0;50000;PEARLS;9996;2;9995;24;;;10002;5;10004;2;10005;24;9999.0;0.0
0;50100;PEARLS;10002;4;9996;2;9995;22;10004;2;10005;22;;;10003.0;0.0
0;50100;BANANAS;4892;2;4889;24;;;4896;24;;;;;4894.0;136.96875
0;50200;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;0.0
0;50200;BANANAS;4894;7;4890;29;;;4896;29;;;;;4895.0;134.125
0;50300;BANANAS;4890;23;;;;;4897;23;;;;;4893.5;132.18359375
0;50300;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;0.0
0;50400;BANANAS;4890;23;;;;;4897;23;;;;;4893.5;131.28125
0;50400;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;0.0
0;50500;PEARLS;10000;4;9998;7;9996;1;10004;1;10005;27;;;10002.0;0.0
0;50500;BANANAS;4891;7;4890;28;;;4897;28;;;;;4894.0;131.0390625
0;50600;PEARLS;9998;7;9996;2;9995;22;10000;5;10004;2;10005;22;9999.0;0.0
0;50600;BANANAS;4895;1;4891;7;4890;24;4896;2;4897;22;;;4895.5;132.6953125
0;50700;BANANAS;4891;9;4890;20;;;4897;20;;;;;4894.0;131.08203125
0;50700;PEARLS;9998;9;9995;20;;;10005;20;;;;;10001.5;0.0
0;50800;BANANAS;4891;7;4890;28;;;4897;28;;;;;4894.0;131.05078125
0;50800;PEARLS;9998;7;9996;2;9995;26;10004;2;10005;26;;;10001.0;0.0
0;50900;PEARLS;9998;2;9995;30;;;10000;5;10005;30;;;9999.0;0.0
0;50900;BANANAS;4891;1;4890;30;;;4897;30;;;;;4894.0;131.79296875
0;51000;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;0.0
0;51000;BANANAS;4890;25;;;;;4896;2;4897;23;;;4893.0;132.8203125
0;51100;BANANAS;4891;29;;;;;4895;1;4897;29;;;4893.0;127.390625
0;51100;PEARLS;9995;29;;;;;10002;1;10005;29;;;9998.5;0.0
0;51200;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;0.0
0;51200;BANANAS;4895;10;4890;30;;;4897;30;;;;;4896.0;129.921875
0;51300;PEARLS;9996;2;9995;23;;;9998;5;10002;5;10004;2;9997.0;0.0
0;51300;BANANAS;4891;25;;;;;4895;5;4897;25;;;4893.0;126.94140625
0;51400;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;0.0
0;51400;BANANAS;4891;23;;;;;4897;23;;;;;4894.0;126.73046875
0;51500;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;0.0
0;51500;BANANAS;4891;21;;;;;4898;21;;;;;4894.5;125.2734375
0;51600;PEARLS;9996;2;9995;21;;;10002;5;10004;2;10005;21;9999.0;0.0
0;51600;BANANAS;4891;23;;;;;4896;5;4897;2;4898;21;4893.5;158.73046875
0;51700;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;0.0
0;51700;BANANAS;4896;12;4891;32;;;4897;2;4898;30;;;4896.5;158.5546875
0;51800;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;0.0
0;51800;BANANAS;4891;25;;;;;4898;25;;;;;4894.5;161.8671875
0;51900;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;0.0
0;51900;BANANAS;4892;2;4891;26;;;4898;28;;;;;4895.0;163.98828125
0;52000;PEARLS;9998;2;9995;21;;;10000;5;10005;21;;;9999.0;0.0
0;52000;BANANAS;4892;3;4891;21;;;4898;21;;;;;4895.0;157.91015625
0;52100;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;0.0
0;52100;BANANAS;4891;28;;;;;4897;1;4898;27;;;4894.0;159.328125
0;52200;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;0.0
0;52200;BANANAS;4891;22;;;;;4896;1;4898;23;;;4893.5;190.3671875
0;52300;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;0.0
0;52300;BANANAS;4892;30;;;;;4899;30;;;;;4895.5;180.84375
0;52400;PEARLS;10002;3;9996;1;9995;20;10004;1;10005;20;;;10003.0;0.0
0;52400;BANANAS;4892;1;4891;20;;;4898;21;;;;;4895.0;186.0078125
0;52500;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;0.0
0;52500;BANANAS;4891;27;;;;;4898;27;;;;;4894.5;189.05078125
0;52600;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;0.0
0;52600;BANANAS;4891;31;;;;;4897;1;4898;30;;;4894.0;191.1875
0;52700;PEARLS;9996;1;9995;24;;;10002;9;10004;1;10005;24;9999.0;0.0
0;52700;BANANAS;4891;25;;;;;4895;8;4897;25;;;4893.0;192.68359375
0;52800;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;0.0
0;52800;BANANAS;4891;28;;;;;4892;8;4897;28;;;4891.5;192.45703125
0;52900;PEARLS;9996;1;9995;26;;;10002;3;10004;1;10005;26;9999.0;0.0
0;52900;BANANAS;4891;1;4890;26;;;4895;3;4897;27;;;4893.0;194.60546875
0;53000;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;0.0
0;53000;BANANAS;4891;30;;;;;4898;30;;;;;4894.5;187.0546875
0;53100;PEARLS;9996;2;9995;21;;;9998;5;10004;2;10005;21;9997.0;0.0
0;53100;BANANAS;4892;23;;;;;4898;23;;;;;4895.0;183.53125
0;53200;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;0.0
0;53200;BANANAS;4897;1;4892;23;;;4899;23;;;;;4898.0;181.8671875
0;53300;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;0.0
0;53300;BANANAS;4892;20;;;;;4899;20;;;;;4895.5;178.6015625
0;53400;PEARLS;9996;2;9995;30;;;9998;1;10004;2;10005;30;9997.0;0.0
0;53400;BANANAS;4892;32;;;;;4899;32;;;;;4895.5;177.78125
0;53500;PEARLS;9995;25;;;;;10002;7;10005;25;;;9998.5;0.0
0;53500;BANANAS;4892;25;;;;;4897;7;4899;25;;;4894.5;178.140625
0;53600;PEARLS;9998;2;9996;1;9995;22;10004;1;10005;22;;;10001.0;0.0
0;53600;BANANAS;4892;23;;;;;4893;10;4899;23;;;4892.5;176.8515625
0;53700;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;0.0
0;53700;BANANAS;4892;23;;;;;4899;23;;;;;4895.5;170.3828125
0;53800;PEARLS;9998;8;9995;29;;;10005;29;;;;;10001.5;0.0
0;53800;BANANAS;4893;8;4892;29;;;4899;29;;;;;4896.0;169.671875
0;53900;PEARLS;9996;1;9995;25;;;10000;4;10002;8;10004;1;9998.0;0.0
0;53900;BANANAS;4892;1;4891;25;;;4896;8;4898;26;;;4894.0;177.203125
0;54000;PEARLS;9996;1;9995;21;;;10002;1;10004;1;10005;21;9999.0;0.0
0;54000;BANANAS;4891;22;;;;;4894;5;4896;2;4898;22;4892.5;181.75
0;54100;BANANAS;4892;22;;;;;4899;22;;;;;4895.5;163.6953125
0;54100;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;0.0
0;54200;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;0.0
0;54200;BANANAS;4891;20;;;;;4898;21;;;;;4894.5;176.8359375
0;54300;BANANAS;4892;2;4891;26;;;4898;28;;;;;4895.0;178.65625
0;54300;PEARLS;10002;1;9996;2;9995;26;10004;2;10005;26;;;10003.0;0.0
0;54400;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;0.0
0;54400;BANANAS;4892;22;;;;;4899;22;;;;;4895.5;174.375
0;54500;BANANAS;4892;29;;;;;4897;2;4898;2;4899;27;4894.5;173.3671875
0;54500;PEARLS;9996;2;9995;27;;;10002;2;10004;2;10005;27;9999.0;0.0
0;54600;PEARLS;10002;2;9996;1;9995;29;10004;1;10005;29;;;10003.0;0.0
0;54600;BANANAS;4892;30;;;;;4899;30;;;;;4895.5;169.5
0;54700;BANANAS;4893;23;;;;;4899;1;4900;22;;;4896.0;156.0
0;54700;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;0.0
0;54800;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;0.0
0;54800;BANANAS;4893;25;;;;;4899;2;4900;23;;;4896.0;159.5625
0;54900;BANANAS;4898;1;4893;24;;;4899;2;4900;22;;;4898.5;158.8125
0;54900;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;0.0
0;55000;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;0.0
0;55000;BANANAS;4893;22;;;;;4899;2;4900;20;;;4896.0;157.765625
0;55100;BANANAS;4894;2;4893;24;;;4900;26;;;;;4897.0;145.0703125
0;55100;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;0.0
0;55200;PEARLS;9998;8;9996;1;9995;25;10004;1;10005;25;;;10001.0;0.0
0;55200;BANANAS;4895;7;4894;26;;;4900;26;;;;;4897.5;143.7734375
0;55300;BANANAS;4894;22;;;;;4899;4;4901;22;;;4896.5;134.7265625
0;55300;PEARLS;9995;22;;;;;10002;5;10005;22;;;9998.5;0.0
0;55400;PEARLS;9998;7;9996;1;9995;27;10004;1;10005;27;;;10001.0;0.0
0;55400;BANANAS;4895;8;4894;27;;;4901;28;;;;;4898.0;128.1875
0;55500;BANANAS;4894;24;;;;;4901;24;;;;;4897.5;136.625
0;55500;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;0.0
0;55600;PEARLS;9995;23;;;;;10002;9;10005;23;;;9998.5;0.0
0;55600;BANANAS;4894;23;;;;;4899;9;4901;23;;;4896.5;139.234375
0;55700;PEARLS;9996;1;9995;21;;;10002;7;10004;1;10005;21;9999.0;0.0
0;55700;BANANAS;4893;22;;;;;4898;7;4900;22;;;4895.5;149.8359375
0;55800;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;0.0
0;55800;BANANAS;4894;26;;;;;4900;1;4901;25;;;4897.0;141.2890625
0;55900;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;0.0
0;55900;BANANAS;4894;20;;;;;4897;1;4901;20;;;4895.5;131.1640625
0;56000;PEARLS;10000;2;9996;1;9995;24;10002;6;10004;1;10005;24;10001.0;0.0
0;56000;BANANAS;4895;25;;;;;4900;6;4901;25;;;4897.5;122.140625
0;56100;PEARLS;9996;1;9995;27;;;9998;1;10002;3;10004;1;9997.0;0.0
0;56100;BANANAS;4894;28;;;;;4899;3;4901;28;;;4896.5;133.25
0;56200;PEARLS;9996;1;9995;30;;;10000;4;10004;1;10005;30;9998.0;0.0
0;56200;BANANAS;4897;3;4894;31;;;4900;1;4901;30;;;4898.5;137.6875
0;56300;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;0.0
0;56300;BANANAS;4894;28;;;;;4901;28;;;;;4897.5;129.921875
0;56400;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;0.0
0;56400;BANANAS;4894;29;;;;;4900;2;4901;27;;;4897.0;138.765625
0;56500;PEARLS;9995;21;;;;;10002;9;10005;21;;;9998.5;0.0
0;56500;BANANAS;4894;21;;;;;4899;9;4901;21;;;4896.5;137.1796875
0;56600;PEARLS;9996;2;9995;28;;;10002;2;10004;2;10005;28;9999.0;0.0
0;56600;BANANAS;4894;30;;;;;4899;2;4901;30;;;4896.5;142.28125
0;56700;PEARLS;9998;5;9995;27;;;10005;27;;;;;10001.5;0.0
0;56700;BANANAS;4895;6;4894;27;;;4901;27;;;;;4898.0;148.21875
0;56800;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;0.0
0;56800;BANANAS;4894;23;;;;;4900;23;;;;;4897.0;151.1015625
0;56900;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;0.0
0;56900;BANANAS;4894;21;;;;;4900;1;4901;20;;;4897.0;149.59375
0;57000;PEARLS;9996;2;9995;20;;;10002;10;10004;2;10005;20;9999.0;0.0
0;57000;BANANAS;4894;2;4893;20;;;4898;10;4900;22;;;4896.0;153.9140625
0;57100;PEARLS;9998;6;9995;24;;;10005;24;;;;;10001.5;0.0
0;57100;BANANAS;4899;1;4894;7;4893;24;4900;24;;;;;4899.5;154.3359375
0;57200;PEARLS;9998;5;9996;1;9995;25;10004;1;10005;25;;;10001.0;0.0
0;57200;BANANAS;4894;6;4893;25;;;4895;5;4896;2;4900;26;4894.5;155.4375
0;57300;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;0.0
0;57300;BANANAS;4894;1;4893;30;;;4900;31;;;;;4897.0;153.0859375
0;57400;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;0.0
0;57400;BANANAS;4893;28;;;;;4899;1;4900;27;;;4896.0;163.4296875
0;57500;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;0.0
0;57500;BANANAS;4892;21;;;;;4899;21;;;;;4895.5;172.5625
0;57600;PEARLS;10000;4;9996;2;9995;20;10004;2;10005;20;;;10002.0;0.0
0;57600;BANANAS;4892;22;;;;;4899;22;;;;;4895.5;176.5859375
0;57700;PEARLS;9998;2;9996;1;9995;21;10004;1;10005;21;;;10001.0;0.0
0;57700;BANANAS;4893;2;4892;22;;;4899;22;;;;;4896.0;177.6015625
0;57800;PEARLS;9996;2;9995;26;;;10002;4;10004;2;10005;26;9999.0;0.0
0;57800;BANANAS;4892;28;;;;;4897;4;4899;28;;;4894.5;172.2734375
0;57900;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;0.0
0;57900;BANANAS;4893;28;;;;;4899;2;4900;26;;;4896.0;163.2734375
0;58000;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;0.0
0;58000;BANANAS;4892;28;;;;;4899;28;;;;;4895.5;172.46875
0;58100;PEARLS;9998;7;9995;20;;;10005;20;;;;;10001.5;0.0
0;58100;BANANAS;4894;7;4893;20;;;4900;20;;;;;4897.0;164.7109375
0;58200;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;0.0
0;58200;BANANAS;4893;29;;;;;4899;2;4900;27;;;4896.0;163.734375
0;58300;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;0.0
0;58300;BANANAS;4893;30;;;;;4900;30;;;;;4896.5;156.640625
0;58400;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;0.0
0;58400;BANANAS;4893;25;;;;;4900;25;;;;;4896.5;158.6796875
0;58500;PEARLS;9998;3;9996;2;9995;20;10004;2;10005;20;;;10001.0;0.0
0;58500;BANANAS;4894;5;4893;20;;;4900;22;;;;;4897.0;152.0390625
0;58600;BANANAS;4893;23;;;;;4899;1;4900;22;;;4896.0;173.87109375
0;58600;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;0.0
0;58700;PEARLS;9996;1;9995;29;;;9998;1;10000;4;10004;1;9997.0;0.0
0;58700;BANANAS;4893;1;4892;29;;;4899;30;;;;;4896.0;178.849609375
0;58800;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;0.0
0;58800;BANANAS;4893;31;;;;;4900;31;;;;;4896.5;174.513671875
0;58900;BANANAS;4899;1;4897;2;4894;25;4900;2;4901;23;;;4899.5;171.81640625
0;58900;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;0.0
0;59000;BANANAS;4894;24;;;;;4901;24;;;;;4897.5;171.50390625
0;59000;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
0;59100;PEARLS;9998;7;9996;1;9995;20;10004;1;10005;20;;;10001.0;0.0
0;59100;BANANAS;4894;9;4893;20;;;4900;21;;;;;4897.0;175.3203125
0;59200;PEARLS;10002;1;9996;2;9995;23;10004;2;10005;23;;;10003.0;0.0
0;59200;BANANAS;4893;25;;;;;4900;25;;;;;4896.5;178.203125
0;59300;BANANAS;4894;5;4893;22;;;4900;22;;;;;4897.0;176.20703125
0;59300;PEARLS;9998;5;9995;22;;;10005;22;;;;;10001.5;0.0
0;59400;BANANAS;4894;23;;;;;4901;23;;;;;4897.5;172.47265625
0;59400;PEARLS;10002;1;9995;23;;;10005;23;;;;;10003.5;0.0
0;59500;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;0.0
0;59500;BANANAS;4894;24;;;;;4900;2;4901;22;;;4897.0;171.703125
0;59600;PEARLS;10002;1;9996;1;9995;24;10004;1;10005;24;;;10003.0;0.0
0;59600;BANANAS;4894;25;;;;;4901;25;;;;;4897.5;169.3671875
0;59700;BANANAS;4899;1;4894;26;;;4901;26;;;;;4900.0;171.15234375
0;59700;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;0.0
0;59800;BANANAS;4894;11;4893;22;;;4900;24;;;;;4897.0;175.8046875
0;59800;PEARLS;9998;9;9996;2;9995;22;10004;2;10005;22;;;10001.0;0.0
0;59900;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;0.0
0;59900;BANANAS;4894;2;4893;23;;;4900;25;;;;;4897.0;207.89453125
0;60000;PEARLS;9996;1;9995;25;;;9998;3;10002;10;10004;1;9997.0;0.0
0;60000;BANANAS;4898;1;4893;26;;;4900;26;;;;;4899.0;207.7109375
0;60100;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;0.0
0;60100;BANANAS;4893;28;;;;;4900;28;;;;;4896.5;207.49609375
0;60200;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;0.0
0;60200;BANANAS;4894;1;4893;25;;;4900;26;;;;;4897.0;210.54296875
0;60300;PEARLS;9998;3;9996;1;9995;23;10004;1;10005;23;;;10001.0;0.0
0;60300;BANANAS;4894;3;4893;24;;;4900;24;;;;;4897.0;209.6953125
0;60400;PEARLS;9996;2;9995;22;;;9998;1;10004;2;10005;22;9997.0;0.0
0;60400;BANANAS;4893;24;;;;;4900;24;;;;;4896.5;223.78125
0;60500;PEARLS;9995;25;;;;;10000;2;10005;25;;;9997.5;0.0
0;60500;BANANAS;4893;25;;;;;4900;25;;;;;4896.5;223.7578125
0;60600;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;0.0
0;60600;BANANAS;4893;21;;;;;4900;22;;;;;4896.5;225.375
0;60700;PEARLS;9998;10;9995;24;;;10005;24;;;;;10001.5;0.0
0;60700;BANANAS;4894;33;;;;;4900;24;;;;;4897.0;228.9921875
0;60800;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;0.0
0;60800;BANANAS;4899;1;4894;28;;;4900;2;4901;26;;;4899.5;231.6796875
0;60900;PEARLS;9998;10;9995;29;;;10005;29;;;;;10001.5;0.0
0;60900;BANANAS;4899;1;4895;10;4894;29;4901;29;;;;;4900.0;233.609375
0;61000;PEARLS;9996;1;9995;25;;;9998;1;10004;1;10005;25;9997.0;0.0
0;61000;BANANAS;4894;26;;;;;4900;26;;;;;4897.0;230.609375
0;61100;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;0.0
0;61100;BANANAS;4894;31;;;;;4895;4;4900;2;4901;29;4894.5;232.625
0;61200;PEARLS;9998;1;9995;22;;;10005;22;;;;;10001.5;0.0
0;61200;BANANAS;4894;22;;;;;4901;22;;;;;4897.5;231.75
0;61300;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;0.0
0;61300;BANANAS;4893;27;;;;;4900;27;;;;;4896.5;222.4375
0;61400;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;0.0
0;61400;BANANAS;4893;28;;;;;4900;28;;;;;4896.5;224.890625
0;61500;PEARLS;9998;4;9995;22;;;10005;22;;;;;10001.5;0.0
0;61500;BANANAS;4898;1;4894;4;4893;22;4900;22;;;;;4899.0;217.3125
0;61600;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;0.0
0;61600;BANANAS;4893;28;;;;;4899;28;;;;;4896.0;210.125
0;61700;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;0.0
0;61700;BANANAS;4893;23;;;;;4899;2;4900;21;;;4896.0;214.34375
0;61800;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;0.0
0;61800;BANANAS;4893;1;4892;24;;;4899;26;;;;;4896.0;207.2265625
0;61900;PEARLS;9995;28;;;;;10002;8;10005;28;;;9998.5;0.0
0;61900;BANANAS;4892;28;;;;;4897;8;4899;28;;;4894.5;202.8125
0;62000;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;0.0
0;62000;BANANAS;4892;24;;;;;4899;24;;;;;4895.5;193.9921875
0;62100;PEARLS;9996;2;9995;25;;;10002;3;10004;2;10005;25;9999.0;0.0
0;62100;BANANAS;4892;27;;;;;4897;3;4898;2;4899;25;4894.5;195.546875
0;62200;PEARLS;9998;9;9996;2;9995;22;10004;2;10005;22;;;10001.0;0.0
0;62200;BANANAS;4893;9;4892;24;;;4898;2;4899;22;;;4895.5;193.84375
0;62300;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;0.0
0;62300;BANANAS;4892;21;;;;;4899;21;;;;;4895.5;197.03125
0;62400;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;0.0
0;62400;BANANAS;4892;24;;;;;4899;24;;;;;4895.5;198.0625
0;62500;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;0.0
0;62500;BANANAS;4892;27;;;;;4899;27;;;;;4895.5;199.109375
0;62600;PEARLS;9998;6;9996;1;9995;21;10004;1;10005;21;;;10001.0;0.0
0;62600;BANANAS;4897;12;4893;7;4892;21;4899;22;;;;;4898.0;207.609375
0;62700;PEARLS;9998;3;9995;25;;;10005;25;;;;;10001.5;0.0
0;62700;BANANAS;4894;4;4893;25;;;4900;25;;;;;4897.0;213.8125
0;62800;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;0.0
0;62800;BANANAS;4893;22;;;;;4899;22;;;;;4896.0;209.703125
0;62900;PEARLS;10002;11;9998;3;9996;2;10004;2;10005;20;;;10003.0;0.0
0;62900;BANANAS;4894;5;4893;20;;;4900;22;;;;;4897.0;224.8125
0;63000;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;0.0
0;63000;BANANAS;4893;30;;;;;4900;30;;;;;4896.5;214.265625
0;63100;BANANAS;4893;30;;;;;4900;30;;;;;4896.5;225.8203125
0;63100;PEARLS;9995;30;;;;;9998;1;10005;30;;;9996.5;0.0
0;63200;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;0.0
0;63200;BANANAS;4893;25;;;;;4900;25;;;;;4896.5;222.875
0;63300;BANANAS;4899;1;4893;30;;;4900;30;;;;;4899.5;227.96875
0;63300;PEARLS;10002;4;9995;30;;;10005;30;;;;;10003.5;0.0
0;63400;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;0.0
0;63400;BANANAS;4894;2;4893;22;;;4900;24;;;;;4897.0;225.734375
0;63500;BANANAS;4893;28;;;;;4896;4;4900;28;;;4894.5;219.28125
0;63500;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;0.0
0;63600;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;0.0
0;63600;BANANAS;4899;1;4894;22;;;4900;22;;;;;4899.5;228.78125
0;63700;BANANAS;4894;21;;;;;4899;7;4900;21;;;4896.5;230.890625
0;63700;PEARLS;9995;21;;;;;10000;5;10002;7;10005;21;9997.5;0.0
0;63800;PEARLS;9996;1;9995;27;;;9998;1;10004;1;10005;27;9997.0;0.0
0;63800;BANANAS;4894;28;;;;;4901;28;;;;;4897.5;238.6328125
0;63900;BANANAS;4894;22;;;;;4897;2;4901;22;;;4895.5;247.0
0;63900;PEARLS;9995;22;;;;;10000;2;10005;22;;;9997.5;0.0
0;64000;PEARLS;9995;30;;;;;9998;11;10002;10;10005;30;9996.5;0.0
0;64000;BANANAS;4894;30;;;;;4895;1;4899;10;4901;30;4894.5;247.046875
0;64100;BANANAS;4894;28;;;;;4899;4;4901;28;;;4896.5;243.6875
0;64100;PEARLS;9996;2;9995;26;;;10002;4;10004;2;10005;26;9999.0;0.0
0;64200;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;0.0
0;64200;BANANAS;4895;2;4894;25;;;4901;27;;;;;4898.0;247.125
0;64300;BANANAS;4896;4;4895;22;;;4901;2;4902;20;;;4898.5;254.921875
0;64300;PEARLS;9998;4;9996;2;9995;20;10004;2;10005;20;;;10001.0;0.0
0;64400;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;0.0
0;64400;BANANAS;4894;29;;;;;4901;29;;;;;4897.5;238.203125
0;64500;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;0.0
0;64500;BANANAS;4895;22;;;;;4901;2;4902;20;;;4898.0;255.7421875
0;64600;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;0.0
0;64600;BANANAS;4895;29;;;;;4901;2;4902;27;;;4898.0;255.546875
0;64700;PEARLS;10002;1;9996;1;9995;28;10004;1;10005;28;;;10003.0;0.0
0;64700;BANANAS;4895;29;;;;;4902;29;;;;;4898.5;258.3984375
